f_findingid,s_studyid,s_ericid,reviewid,s_interventionid,s_intervention_name,s_productid,s_product_name,s_citation,s_publication,s_publication_date,s_posting_date,s_purpose_of_review,s_study_page_url,s_protocol,s_protocol_version,s_standards_version,s_study_design,s_study_rating,s_rating_reason,s_ineligibility_reason,s_class_type_general,s_class_type_inclusion,s_ell,s_frpl,s_international,s_swd,s_gender_female,s_gender_male,s_ethnicity_hispanic,s_ethnicity_not_hispanic,s_race_asian,s_race_black,s_race_native_american,s_race_other,s_race_pacific_islander,s_race_white,s_school_type_charter,s_school_type_parochial,s_school_type_private,s_school_type_public,s_urbanicity_rural,s_urbanicity_suburban,s_urbanicity_urban,s_program_type_curriculum,s_program_type_policy,s_program_type_practice,s_program_type_school_level,s_program_type_supplement,s_program_type_teacher_level,s_delivery_method_individual,s_delivery_method_school,s_delivery_method_small_group,s_delivery_method_whole_class,f_comparison,f_outcome_domain,f_outcome_measure,f_period,f_sample_description,f_is_subgroup,f_ss,f_t_ss,f_c_ss,f_cluster_ss,f_t_cluster_ss,f_c_cluster_ss,f_t_mean,f_c_mean,f_t_sd,f_c_sd,f_effect_size_study,f_effect_size_wwc,f_improvement_index,f_p_value_study,f_p_value_wwc,f_icc,f_is_stat_sig,f_finding_rating,f_essa_rating,s_multisite,f_l1_unit_of_analysis,qed,with_res,version_2_1_up,grade_band,grade_ece,grade_3_6,grade_k_3,grade_6_9,grade_9_12,topic,outcome_domain,alphabetics,literacy,math,other,science,interpersonal,intrapersonal,progress,comprehension,fluency,writing,outcome_var,category,broad,narrow,researcher,developer
2580,67280,,53924,1038,Experience Corps Program,,,"Morrow-Howell, N., Jonson-Reid, M., McCrary, S., Lee, Y., & Spitznagel, E. (2009). Evaluation of Experience Corps: Student reading outcomes. St. Louis: Washington University, George Warren Brown School of Social Work, Center for Social Development.","St. Louis: Washington University, George Warren Brown School of Social Work, Center for Social Development.",2009,,Quick Review,/Study/67280,Quick Review Protocol,1,1,RCT,Meets WWC standards without reservations,,,,,24,94,,,49,51,36,64,,58,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,87.169998,Reading achievement,woodcock johnson (wj): passage comprehension subtest,,Full sample,False,881,430,451,,,,88.690002,87.169998,,,.13,.13,5,.039999999,.054704074,,False,,,,Student,0,0,0,K-3,0,0,1,0,0,literacy,general literacy,0,1,0,0,0,0,0,0,0,0,0,woodcock johnson,narrow,0,1,0,0
2581,67280,,53924,1038,Experience Corps Program,,,"Morrow-Howell, N., Jonson-Reid, M., McCrary, S., Lee, Y., & Spitznagel, E. (2009). Evaluation of Experience Corps: Student reading outcomes. St. Louis: Washington University, George Warren Brown School of Social Work, Center for Social Development.","St. Louis: Washington University, George Warren Brown School of Social Work, Center for Social Development.",2009,,Quick Review,/Study/67280,Quick Review Protocol,1,1,RCT,Meets WWC standards without reservations,,,,,24,94,,,49,51,36,64,,58,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,82.699997,Reading achievement,peabody picture vocabulary test (ppvt),,Full sample,False,881,430,451,,,,82.720001,82.699997,,,0,0,0,,.99998999,,False,,,,Student,0,0,0,K-3,0,0,1,0,0,literacy,general literacy,0,1,0,0,0,0,0,0,0,0,0,peabody individual achievement test (piat),narrow,0,1,0,0
1134,67284,ED505578,39035,726,Project CRISSÃÂÃÂ®,388,Project CRISSÃÂÃÂ® (Adolescent Literacy),"James-Burdumy, S., Mansfield, W., Deke, J., Carey, N., Lugo-Gil, J., Hershey, A., Douglas, A., Gersten, R., Newman-Gonchar, R., Dimino, J., & Faddis, B. (2009). Effectiveness of selected supplemental reading comprehension interventions: Impacts on a first cohort of fifth-grade students (NCEE 2009-4032). Washington, DC: National Center for Education Evaluation and Regional Assistance, Institute of Education Sciences, U.S. Department of Education.","Washington, DC: National Center for Education Evaluation and Regional Assistance, Institute of Education Sciences, U.S. Department of Education.",2009,,Intervention Report,/Study/67284,Adolescent Literacy,2,2,RCT,Meets WWC standards without reservations,,,,,,77,,,,,30,70,2,37,1,,,31,,,,,1,1,1,1,0,0,0,0,0,0,0,0,1,500.76001,Comprehension,ets: science comprehension,spring,Grade 5,False,1153,564,589,38,17,21,501.44,500.76001,29.51,27.59,.02,.023806268,1,,.73448664,,False,,,,Student,0,0,0,3-6,0,1,0,0,0,literacy,reading comprehension,0,0,0,0,0,0,0,0,1,0,0,education testing service science reading comprehension assessment (unpublished),broad,1,0,0,0
1133,67284,ED505578,39035,726,Project CRISSÃÂÃÂ®,388,Project CRISSÃÂÃÂ® (Adolescent Literacy),"James-Burdumy, S., Mansfield, W., Deke, J., Carey, N., Lugo-Gil, J., Hershey, A., Douglas, A., Gersten, R., Newman-Gonchar, R., Dimino, J., & Faddis, B. (2009). Effectiveness of selected supplemental reading comprehension interventions: Impacts on a first cohort of fifth-grade students (NCEE 2009-4032). Washington, DC: National Center for Education Evaluation and Regional Assistance, Institute of Education Sciences, U.S. Department of Education.","Washington, DC: National Center for Education Evaluation and Regional Assistance, Institute of Education Sciences, U.S. Department of Education.",2009,,Intervention Report,/Study/67284,Adolescent Literacy,2,2,RCT,Meets WWC standards without reservations,,,,,,77,,,,,30,70,2,37,1,,,31,,,,,1,1,1,1,0,0,0,0,0,0,0,0,1,101.06,Comprehension,group reading assessment and diagnostic evaluation (grade): passage comprehension subtest,spring,Grade 5,False,2332,1152,1180,38,17,21,100.48,101.06,14.2,13.69,-.039999999,-.041580763,-2,,.33494911,,False,,,,Student,0,0,0,3-6,0,1,0,0,0,literacy,reading comprehension,0,0,0,0,0,0,0,0,1,0,0,group reading assessment and diagnostic evaluation (grade),narrow,0,1,0,0
1135,67284,ED505578,39035,726,Project CRISSÃÂÃÂ®,388,Project CRISSÃÂÃÂ® (Adolescent Literacy),"James-Burdumy, S., Mansfield, W., Deke, J., Carey, N., Lugo-Gil, J., Hershey, A., Douglas, A., Gersten, R., Newman-Gonchar, R., Dimino, J., & Faddis, B. (2009). Effectiveness of selected supplemental reading comprehension interventions: Impacts on a first cohort of fifth-grade students (NCEE 2009-4032). Washington, DC: National Center for Education Evaluation and Regional Assistance, Institute of Education Sciences, U.S. Department of Education.","Washington, DC: National Center for Education Evaluation and Regional Assistance, Institute of Education Sciences, U.S. Department of Education.",2009,,Intervention Report,/Study/67284,Adolescent Literacy,2,2,RCT,Meets WWC standards without reservations,,,,,,77,,,,,30,70,2,37,1,,,31,,,,,1,1,1,1,0,0,0,0,0,0,0,0,1,500.60999,Comprehension,ets: social studies comprehension,spring,Grade 5,False,1140,571,569,38,17,21,499.64001,500.60999,30.57,29.68,-.029999999,-.0321736,-1,,.61290753,,False,,,,Student,0,0,0,3-6,0,1,0,0,0,literacy,reading comprehension,0,0,0,0,0,0,0,0,1,0,0,education testing service social studies reading comprehension assessment (unpublished),broad,1,0,0,0
3037,67285,EJ834176,53929,1127,Reward Structures in Group Learning,,,"Hurley, E. A., Allen, B. A., & Boykin, A. W. (2009). Culture and the interaction of student ethnicity with reward structure in group learning. Cognition and Instruction, 27(2), 121-146.","Cognition and Instruction, 27(2), 121-146.",2009,,Quick Review,/Study/67285,Quick Review Protocol,1,1,RCT,Meets WWC standards without reservations,,,,,,,,,54,46,,,,57,,,,43,,,,1,,,1,0,0,0,0,0,0,0,0,1,0,10.19,General Mathematics Achievement,math estimation,,White students: Communal intervention,False,42,21,21,14,7,7,6.7199998,10.19,3.79,4.0799999,.88,.86460465,31,,.0067840586,,True,,,,Student,0,0,0,3-6,0,1,0,0,0,math,general math,0,0,1,0,0,0,0,0,0,0,0,researcher,researcher,0,0,1,0
3033,67285,EJ834176,53929,1127,Reward Structures in Group Learning,,,"Hurley, E. A., Allen, B. A., & Boykin, A. W. (2009). Culture and the interaction of student ethnicity with reward structure in group learning. Cognition and Instruction, 27(2), 121-146.","Cognition and Instruction, 27(2), 121-146.",2009,,Quick Review,/Study/67285,Quick Review Protocol,1,1,RCT,Meets WWC standards without reservations,,,,,,,,,54,46,,,,57,,,,43,,,,1,,,1,0,0,0,0,0,0,0,0,1,0,8.46,General Mathematics Achievement,math estimation,,Black students: Communal intervention,False,48,24,24,16,8,8,9.6300001,8.46,3.27,4.1900001,.31,.30621096,12,,.28836283,,False,,,,Student,0,0,0,3-6,0,1,0,0,0,math,general math,0,0,1,0,0,0,0,0,0,0,0,researcher,researcher,0,0,1,0
3035,67285,EJ834176,53929,1127,Reward Structures in Group Learning,,,"Hurley, E. A., Allen, B. A., & Boykin, A. W. (2009). Culture and the interaction of student ethnicity with reward structure in group learning. Cognition and Instruction, 27(2), 121-146.","Cognition and Instruction, 27(2), 121-146.",2009,,Quick Review,/Study/67285,Quick Review Protocol,1,1,RCT,Meets WWC standards without reservations,,,,,,,,,54,46,,,,57,,,,43,,,,1,,,1,0,0,0,0,0,0,0,0,1,0,7,General Mathematics Achievement,math estimation,,White students: Communal intervention,False,36,21,15,12,7,5,6.7199998,7,3.79,3.25,,-.076526999,-3,,.82223058,,False,,,,Student,0,0,0,3-6,0,1,0,0,0,math,general math,0,0,1,0,0,0,0,0,0,0,0,researcher,researcher,0,0,1,0
3038,67285,EJ834176,53929,1127,Reward Structures in Group Learning,,,"Hurley, E. A., Allen, B. A., & Boykin, A. W. (2009). Culture and the interaction of student ethnicity with reward structure in group learning. Cognition and Instruction, 27(2), 121-146.","Cognition and Instruction, 27(2), 121-146.",2009,,Quick Review,/Study/67285,Quick Review Protocol,1,1,RCT,Meets WWC standards without reservations,,,,,,,,,54,46,,,,57,,,,43,,,,1,,,1,0,0,0,0,0,0,0,0,1,0,6.4099998,General Mathematics Achievement,math estimation,,Black students: Intergroup intervention,False,51,24,27,17,8,9,8.46,6.4099998,4.1900001,4.1399999,,.48479408,19,,.090148993,,False,,,,Student,0,0,0,3-6,0,1,0,0,0,math,general math,0,0,1,0,0,0,0,0,0,0,0,researcher,researcher,0,0,1,0
3040,67285,EJ834176,53929,1127,Reward Structures in Group Learning,,,"Hurley, E. A., Allen, B. A., & Boykin, A. W. (2009). Culture and the interaction of student ethnicity with reward structure in group learning. Cognition and Instruction, 27(2), 121-146.","Cognition and Instruction, 27(2), 121-146.",2009,,Quick Review,/Study/67285,Quick Review Protocol,1,1,RCT,Meets WWC standards without reservations,,,,,,,,,54,46,,,,57,,,,43,,,,1,,,1,0,0,0,0,0,0,0,0,1,0,10.19,General Mathematics Achievement,math estimation,,White students: Intergroup intervention,False,36,15,21,12,5,7,7,10.19,3.25,4.0799999,.86000001,.82944334,31,,.01553262,,True,,,,Student,0,0,0,3-6,0,1,0,0,0,math,general math,0,0,1,0,0,0,0,0,0,0,0,researcher,researcher,0,0,1,0
3036,67285,EJ834176,53929,1127,Reward Structures in Group Learning,,,"Hurley, E. A., Allen, B. A., & Boykin, A. W. (2009). Culture and the interaction of student ethnicity with reward structure in group learning. Cognition and Instruction, 27(2), 121-146.","Cognition and Instruction, 27(2), 121-146.",2009,,Quick Review,/Study/67285,Quick Review Protocol,1,1,RCT,Meets WWC standards without reservations,,,,,,,,,54,46,,,,57,,,,43,,,,1,,,1,0,0,0,0,0,0,0,0,1,0,6.4099998,General Mathematics Achievement,math estimation,,Black students: Communal intervention,False,51,24,27,17,8,9,9.6300001,6.4099998,3.27,4.1399999,.86000001,.84392452,31,,.0034995046,,True,,,,Student,0,0,0,3-6,0,1,0,0,0,math,general math,0,0,1,0,0,0,0,0,0,0,0,researcher,researcher,0,0,1,0
3043,67289,,53935,1173,Media-Rich Literacy Curriculum,,,"Penuel, W. R., Pasnik, S., Bates, L., Townsend, E., Gallagher, L. P., Llorente, C., & Hupert, N. (2009). Summative evaluation of the Ready to Learn initiative. Newton, MA: Educational Development Center, Inc. and Menlo Park, CA: SRI International Technical Report.","Newton, MA: Educational Development Center, Inc. and Menlo Park, CA: SRI International Technical Report.",2009,,Quick Review,/Study/67289,Quick Review Protocol,1,1,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,16.799999,Literacy achievement,phonological awareness literacy screening (pals): letter recognition subtest,,Overall,False,398,199,199,,,,21.200001,16.799999,,,.34,.34,13,,.00078835926,,True,,,,Student,0,0,0,PK & K,1,0,0,0,0,literacy,general literacy,0,1,0,0,0,0,0,0,0,0,0,phonological awareness literacy screening (pals),narrow,0,1,0,0
3044,67289,,53935,1173,Media-Rich Literacy Curriculum,,,"Penuel, W. R., Pasnik, S., Bates, L., Townsend, E., Gallagher, L. P., Llorente, C., & Hupert, N. (2009). Summative evaluation of the Ready to Learn initiative. Newton, MA: Educational Development Center, Inc. and Menlo Park, CA: SRI International Technical Report.","Newton, MA: Educational Development Center, Inc. and Menlo Park, CA: SRI International Technical Report.",2009,,Quick Review,/Study/67289,Quick Review Protocol,1,1,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,6.3000002,Literacy achievement,phonological awareness literacy screening (pals): letter sounds subtest,,Overall,False,398,199,199,,,,10,6.3000002,,,.52999997,.52999997,20,,2.4021537e-07,,True,,,,Student,0,0,0,PK & K,1,0,0,0,0,literacy,general literacy,0,1,0,0,0,0,0,0,0,0,0,phonological awareness literacy screening (pals),narrow,0,1,0,0
3045,67289,,53935,1173,Media-Rich Literacy Curriculum,,,"Penuel, W. R., Pasnik, S., Bates, L., Townsend, E., Gallagher, L. P., Llorente, C., & Hupert, N. (2009). Summative evaluation of the Ready to Learn initiative. Newton, MA: Educational Development Center, Inc. and Menlo Park, CA: SRI International Technical Report.","Newton, MA: Educational Development Center, Inc. and Menlo Park, CA: SRI International Technical Report.",2009,,Quick Review,/Study/67289,Quick Review Protocol,1,1,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,9.5,Literacy achievement,knowledge of story and print concepts,,Overall,False,398,199,199,,,,10.8,9.5,,,.25999999,.25999999,10,,.0099666435,,True,,,,Student,0,0,0,PK & K,1,0,0,0,0,literacy,general literacy,0,1,0,0,0,0,0,0,0,0,0,researcher,researcher,0,0,1,0
3046,67289,,53935,1173,Media-Rich Literacy Curriculum,,,"Penuel, W. R., Pasnik, S., Bates, L., Townsend, E., Gallagher, L. P., Llorente, C., & Hupert, N. (2009). Summative evaluation of the Ready to Learn initiative. Newton, MA: Educational Development Center, Inc. and Menlo Park, CA: SRI International Technical Report.","Newton, MA: Educational Development Center, Inc. and Menlo Park, CA: SRI International Technical Report.",2009,,Quick Review,/Study/67289,Quick Review Protocol,1,1,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,2.5,Literacy achievement,letter identification,,Overall,False,398,199,199,,,,2.7,2.5,,,.19,.19,8,,.059021235,,False,,,,Student,0,0,0,PK & K,1,0,0,0,0,literacy,general literacy,0,1,0,0,0,0,0,0,0,0,0,researcher,researcher,0,0,1,0
3065,67292,,53938,1090,Theory-Based Abstinence-Only,,,"Jemmott III, J. B., Jemmott, L. S., & Fong G. T. (February 2010). Efficacy of a theory-based abstinence-only intervention over 24 Months: A randomized controlled trial with young adolescents. Archives of Pediatrics and Adolescent Medicine, 164(2), 152-159.","Archives of Pediatrics and Adolescent Medicine, 164(2), 152-159.",February 2010,,Quick Review,/Study/67292,Quick Review Protocol,1,1,RCT,Meets WWC standards without reservations,,,,,,,,,54,46,,,,100,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,.16,External behavior,had multiple sexual partners in past 3 months,,Abstinence-only,False,224,112,112,,,,.13,.16,.12,.14,-.20999999,-.22931129,-8,,.1174852,,False,,,,Student,0,0,0,K-3,0,0,1,0,0,behavior,interpersonal,0,0,0,0,0,1,0,0,0,0,0,researcher-frequency,researcher,0,0,1,0
3067,67292,,53938,1090,Theory-Based Abstinence-Only,,,"Jemmott III, J. B., Jemmott, L. S., & Fong G. T. (February 2010). Efficacy of a theory-based abstinence-only intervention over 24 Months: A randomized controlled trial with young adolescents. Archives of Pediatrics and Adolescent Medicine, 164(2), 152-159.","Archives of Pediatrics and Adolescent Medicine, 164(2), 152-159.",February 2010,,Quick Review,/Study/67292,Quick Review Protocol,1,1,RCT,Meets WWC standards without reservations,,,,,,,,,54,46,,,,100,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,.77999997,External behavior,use condoms consistently during intercourse in past 3 months,,Abstinence-only,False,74,33,41,,,,.75999999,.77999997,.18000001,.17,-.12,-.11340526,-5,,.6094206,,False,,,,Student,0,0,0,K-3,0,0,1,0,0,behavior,interpersonal,0,0,0,0,0,1,0,0,0,0,0,researcher-frequency,researcher,0,0,1,0
3066,67292,,53938,1090,Theory-Based Abstinence-Only,,,"Jemmott III, J. B., Jemmott, L. S., & Fong G. T. (February 2010). Efficacy of a theory-based abstinence-only intervention over 24 Months: A randomized controlled trial with young adolescents. Archives of Pediatrics and Adolescent Medicine, 164(2), 152-159.","Archives of Pediatrics and Adolescent Medicine, 164(2), 152-159.",February 2010,,Quick Review,/Study/67292,Quick Review Protocol,1,1,RCT,Meets WWC standards without reservations,,,,,,,,,54,46,,,,100,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,.07,External behavior,had unprotected sexual intercourse in past 3 months,,Abstinence-only,False,222,112,110,,,,.07,.07,.07,.07,-.029999999,0,-1,,.82336378,,False,,,,Student,0,0,0,K-3,0,0,1,0,0,behavior,interpersonal,0,0,0,0,0,1,0,0,0,0,0,researcher-frequency,researcher,0,0,1,0
3064,67292,,53938,1090,Theory-Based Abstinence-Only,,,"Jemmott III, J. B., Jemmott, L. S., & Fong G. T. (February 2010). Efficacy of a theory-based abstinence-only intervention over 24 Months: A randomized controlled trial with young adolescents. Archives of Pediatrics and Adolescent Medicine, 164(2), 152-159.","Archives of Pediatrics and Adolescent Medicine, 164(2), 152-159.",February 2010,,Quick Review,/Study/67292,Quick Review Protocol,1,1,RCT,Meets WWC standards without reservations,,,,,,,,,54,46,,,,100,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,.38,External behavior,had sexual intercourse in past 3 months,,Abstinence-only,False,224,112,112,,,,.30000001,.38,.20999999,.23999999,-.38,-.35356817,-15,,.0048742881,,True,,,,Student,0,0,0,K-3,0,0,1,0,0,behavior,interpersonal,0,0,0,0,0,1,0,0,0,0,0,researcher-frequency,researcher,0,0,1,0
3063,67292,,53938,1090,Theory-Based Abstinence-Only,,,"Jemmott III, J. B., Jemmott, L. S., & Fong G. T. (February 2010). Efficacy of a theory-based abstinence-only intervention over 24 Months: A randomized controlled trial with young adolescents. Archives of Pediatrics and Adolescent Medicine, 164(2), 152-159.","Archives of Pediatrics and Adolescent Medicine, 164(2), 152-159.",February 2010,,Quick Review,/Study/67292,Quick Review Protocol,1,1,RCT,Meets WWC standards without reservations,,,,,,,,,54,46,,,,100,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,.47,External behavior,ever had sexual intercours,,Abstinence-only,False,193,95,98,,,,.33000001,.47,.22,.25,-.60000002,-.59160674,-23,,.000046593705,,True,,,,Student,0,0,0,K-3,0,0,1,0,0,behavior,interpersonal,0,0,0,0,0,1,0,0,0,0,0,researcher-frequency,researcher,0,0,1,0
3670,67296,ED509306,53943,1172,Middle School Mathematics Professional Development,,,"Garet, M., Wayne, A., Stancavage, F., Taylor, J., Walters, K., Song, et al. (2010). Middle School Mathematics Professional Development Impact Study: Findings after the first year of implementation (NCEE 2010-4009). Washington, DC: National Center for Education Evaluation and Regional Assistance, Institute of Education Sciences, U.S. Department of Education.","Washington, DC: National Center for Education Evaluation and Regional Assistance, Institute of Education Sciences, U.S. Department of Education.",2010,,Quick Review,/Study/67296,Quick Review Protocol,1,1,RCT,Meets WWC standards without reservations,,,,,,66,,,49,51,25,75,3,36,,1,,34,,,,,1,1,1,0,0,0,0,0,0,0,1,0,0,214.89,General Mathematics Achievement,fractions and decimals subscale,Posttest,Full,False,4528,2336,2192,77,40,37,215.41,214.89,16.120001,15.23,.029999999,.033125106,1,,.31386164,,False,,,,Student,0,0,0,6-9,0,0,0,1,0,math,general math,0,0,1,0,0,0,0,0,0,0,0,nwea measures of academic progress (map),broad,1,0,0,0
3669,67296,ED509306,53943,1172,Middle School Mathematics Professional Development,,,"Garet, M., Wayne, A., Stancavage, F., Taylor, J., Walters, K., Song, et al. (2010). Middle School Mathematics Professional Development Impact Study: Findings after the first year of implementation (NCEE 2010-4009). Washington, DC: National Center for Education Evaluation and Regional Assistance, Institute of Education Sciences, U.S. Department of Education.","Washington, DC: National Center for Education Evaluation and Regional Assistance, Institute of Education Sciences, U.S. Department of Education.",2010,,Quick Review,/Study/67296,Quick Review Protocol,1,1,RCT,Meets WWC standards without reservations,,,,,,66,,,49,51,25,75,3,36,,1,,34,,,,,1,1,1,0,0,0,0,0,0,0,1,0,0,216.57001,General Mathematics Achievement,northwest evaluation association (nwea) measures of academic progress (map): total score,Posttest,Full,False,4528,2336,2192,77,40,37,217.09,216.57001,15.07,14.27,.039999999,.035396777,2,,.17959997,,False,,,,Student,0,0,0,6-9,0,0,0,1,0,math,general math,0,0,1,0,0,0,0,0,0,0,0,nwea measures of academic progress (map),broad,1,0,0,0
3671,67296,ED509306,53943,1172,Middle School Mathematics Professional Development,,,"Garet, M., Wayne, A., Stancavage, F., Taylor, J., Walters, K., Song, et al. (2010). Middle School Mathematics Professional Development Impact Study: Findings after the first year of implementation (NCEE 2010-4009). Washington, DC: National Center for Education Evaluation and Regional Assistance, Institute of Education Sciences, U.S. Department of Education.","Washington, DC: National Center for Education Evaluation and Regional Assistance, Institute of Education Sciences, U.S. Department of Education.",2010,,Quick Review,/Study/67296,Quick Review Protocol,1,1,RCT,Meets WWC standards without reservations,,,,,,66,,,49,51,25,75,3,36,,1,,34,,,,,1,1,1,0,0,0,0,0,0,0,1,0,0,218.25999,General Mathematics Achievement,ratio and proportion subscale,Posttest,Full,False,4528,2336,2192,77,40,37,218.73,218.25999,15.74,15.06,.029999999,.030485593,1,,.31386164,,False,,,,Student,0,0,0,6-9,0,0,0,1,0,math,general math,0,0,1,0,0,0,0,0,0,0,0,nwea measures of academic progress (map),broad,1,0,0,0
